name	dataset	audio_path	video_path	mel_mean_path	mel_diff_path	duration
1632	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001632.wav	/home/h-okano/DiffBinaural/dataset/videos/001632	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001632_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001632_mel.npy	9.984
497	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000497.wav	/home/h-okano/DiffBinaural/dataset/videos/000497	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000497_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000497_mel.npy	10.005313
397	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000397.wav	/home/h-okano/DiffBinaural/dataset/videos/000397	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000397_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000397_mel.npy	10.005313
1768	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001768.wav	/home/h-okano/DiffBinaural/dataset/videos/001768	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001768_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001768_mel.npy	10.005313
12	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000012.wav	/home/h-okano/DiffBinaural/dataset/videos/000012	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000012_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000012_mel.npy	10.005313
1533	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001533.wav	/home/h-okano/DiffBinaural/dataset/videos/001533	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001533_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001533_mel.npy	10.005313
1725	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001725.wav	/home/h-okano/DiffBinaural/dataset/videos/001725	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001725_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001725_mel.npy	10.005313
616	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000616.wav	/home/h-okano/DiffBinaural/dataset/videos/000616	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000616_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000616_mel.npy	9.984
33	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000033.wav	/home/h-okano/DiffBinaural/dataset/videos/000033	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000033_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000033_mel.npy	10.005313
822	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000822.wav	/home/h-okano/DiffBinaural/dataset/videos/000822	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000822_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000822_mel.npy	10.005313
1814	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001814.wav	/home/h-okano/DiffBinaural/dataset/videos/001814	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001814_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001814_mel.npy	10.005313
1123	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001123.wav	/home/h-okano/DiffBinaural/dataset/videos/001123	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001123_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001123_mel.npy	9.984
512	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000512.wav	/home/h-okano/DiffBinaural/dataset/videos/000512	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000512_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000512_mel.npy	9.984
826	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000826.wav	/home/h-okano/DiffBinaural/dataset/videos/000826	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000826_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000826_mel.npy	9.984
252	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000252.wav	/home/h-okano/DiffBinaural/dataset/videos/000252	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000252_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000252_mel.npy	10.005313
1186	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001186.wav	/home/h-okano/DiffBinaural/dataset/videos/001186	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001186_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001186_mel.npy	10.005313
175	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000175.wav	/home/h-okano/DiffBinaural/dataset/videos/000175	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000175_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000175_mel.npy	10.005313
67	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000067.wav	/home/h-okano/DiffBinaural/dataset/videos/000067	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000067_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000067_mel.npy	9.984
1388	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001388.wav	/home/h-okano/DiffBinaural/dataset/videos/001388	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001388_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001388_mel.npy	10.005313
1120	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001120.wav	/home/h-okano/DiffBinaural/dataset/videos/001120	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001120_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001120_mel.npy	10.005313
813	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000813.wav	/home/h-okano/DiffBinaural/dataset/videos/000813	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000813_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000813_mel.npy	10.005313
1317	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001317.wav	/home/h-okano/DiffBinaural/dataset/videos/001317	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001317_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001317_mel.npy	10.005313
184	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000184.wav	/home/h-okano/DiffBinaural/dataset/videos/000184	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000184_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000184_mel.npy	10.005313
40	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000040.wav	/home/h-okano/DiffBinaural/dataset/videos/000040	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000040_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000040_mel.npy	10.005313
1033	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001033.wav	/home/h-okano/DiffBinaural/dataset/videos/001033	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001033_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001033_mel.npy	10.005313
1318	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001318.wav	/home/h-okano/DiffBinaural/dataset/videos/001318	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001318_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001318_mel.npy	10.005313
283	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000283.wav	/home/h-okano/DiffBinaural/dataset/videos/000283	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000283_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000283_mel.npy	9.984
518	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000518.wav	/home/h-okano/DiffBinaural/dataset/videos/000518	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000518_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000518_mel.npy	10.005313
687	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000687.wav	/home/h-okano/DiffBinaural/dataset/videos/000687	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000687_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000687_mel.npy	10.005313
655	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000655.wav	/home/h-okano/DiffBinaural/dataset/videos/000655	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000655_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000655_mel.npy	10.005313
332	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000332.wav	/home/h-okano/DiffBinaural/dataset/videos/000332	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000332_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000332_mel.npy	10.005313
593	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000593.wav	/home/h-okano/DiffBinaural/dataset/videos/000593	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000593_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000593_mel.npy	10.005313
484	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000484.wav	/home/h-okano/DiffBinaural/dataset/videos/000484	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000484_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000484_mel.npy	9.984
1323	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001323.wav	/home/h-okano/DiffBinaural/dataset/videos/001323	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001323_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001323_mel.npy	10.005313
125	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000125.wav	/home/h-okano/DiffBinaural/dataset/videos/000125	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000125_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000125_mel.npy	10.005313
1618	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001618.wav	/home/h-okano/DiffBinaural/dataset/videos/001618	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001618_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001618_mel.npy	10.005313
1107	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001107.wav	/home/h-okano/DiffBinaural/dataset/videos/001107	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001107_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001107_mel.npy	9.984
329	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000329.wav	/home/h-okano/DiffBinaural/dataset/videos/000329	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000329_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000329_mel.npy	10.005313
1660	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001660.wav	/home/h-okano/DiffBinaural/dataset/videos/001660	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001660_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001660_mel.npy	9.984
97	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000097.wav	/home/h-okano/DiffBinaural/dataset/videos/000097	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000097_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000097_mel.npy	9.984
871	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000871.wav	/home/h-okano/DiffBinaural/dataset/videos/000871	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000871_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000871_mel.npy	10.005313
1078	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001078.wav	/home/h-okano/DiffBinaural/dataset/videos/001078	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001078_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001078_mel.npy	10.005313
1163	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001163.wav	/home/h-okano/DiffBinaural/dataset/videos/001163	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001163_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001163_mel.npy	10.005313
1201	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001201.wav	/home/h-okano/DiffBinaural/dataset/videos/001201	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001201_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001201_mel.npy	10.005313
220	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000220.wav	/home/h-okano/DiffBinaural/dataset/videos/000220	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000220_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000220_mel.npy	10.005313
1811	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001811.wav	/home/h-okano/DiffBinaural/dataset/videos/001811	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001811_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001811_mel.npy	10.005313
412	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000412.wav	/home/h-okano/DiffBinaural/dataset/videos/000412	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000412_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000412_mel.npy	9.984
1299	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001299.wav	/home/h-okano/DiffBinaural/dataset/videos/001299	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001299_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001299_mel.npy	10.005313
810	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000810.wav	/home/h-okano/DiffBinaural/dataset/videos/000810	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000810_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000810_mel.npy	10.005313
1676	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001676.wav	/home/h-okano/DiffBinaural/dataset/videos/001676	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001676_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001676_mel.npy	9.984
187	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000187.wav	/home/h-okano/DiffBinaural/dataset/videos/000187	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000187_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000187_mel.npy	9.984
861	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000861.wav	/home/h-okano/DiffBinaural/dataset/videos/000861	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000861_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000861_mel.npy	10.005313
1393	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001393.wav	/home/h-okano/DiffBinaural/dataset/videos/001393	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001393_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001393_mel.npy	10.005313
619	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000619.wav	/home/h-okano/DiffBinaural/dataset/videos/000619	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000619_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000619_mel.npy	10.005313
1756	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001756.wav	/home/h-okano/DiffBinaural/dataset/videos/001756	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001756_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001756_mel.npy	9.984
87	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000087.wav	/home/h-okano/DiffBinaural/dataset/videos/000087	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000087_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000087_mel.npy	10.005313
1455	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001455.wav	/home/h-okano/DiffBinaural/dataset/videos/001455	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001455_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001455_mel.npy	10.005313
1394	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001394.wav	/home/h-okano/DiffBinaural/dataset/videos/001394	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001394_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001394_mel.npy	10.005313
168	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000168.wav	/home/h-okano/DiffBinaural/dataset/videos/000168	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000168_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000168_mel.npy	10.005313
69	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000069.wav	/home/h-okano/DiffBinaural/dataset/videos/000069	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000069_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000069_mel.npy	10.005313
1483	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001483.wav	/home/h-okano/DiffBinaural/dataset/videos/001483	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001483_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001483_mel.npy	10.005313
967	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000967.wav	/home/h-okano/DiffBinaural/dataset/videos/000967	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000967_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000967_mel.npy	9.984
1527	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001527.wav	/home/h-okano/DiffBinaural/dataset/videos/001527	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001527_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001527_mel.npy	10.005313
1476	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001476.wav	/home/h-okano/DiffBinaural/dataset/videos/001476	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001476_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001476_mel.npy	9.984
859	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000859.wav	/home/h-okano/DiffBinaural/dataset/videos/000859	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000859_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000859_mel.npy	10.005313
1621	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001621.wav	/home/h-okano/DiffBinaural/dataset/videos/001621	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001621_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001621_mel.npy	10.005313
674	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000674.wav	/home/h-okano/DiffBinaural/dataset/videos/000674	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000674_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000674_mel.npy	9.984
460	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000460.wav	/home/h-okano/DiffBinaural/dataset/videos/000460	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000460_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000460_mel.npy	10.005313
1304	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001304.wav	/home/h-okano/DiffBinaural/dataset/videos/001304	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001304_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001304_mel.npy	10.005313
1569	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001569.wav	/home/h-okano/DiffBinaural/dataset/videos/001569	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001569_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001569_mel.npy	10.005313
465	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000465.wav	/home/h-okano/DiffBinaural/dataset/videos/000465	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000465_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000465_mel.npy	10.005313
1110	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001110.wav	/home/h-okano/DiffBinaural/dataset/videos/001110	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001110_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001110_mel.npy	10.005313
9	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000009.wav	/home/h-okano/DiffBinaural/dataset/videos/000009	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000009_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000009_mel.npy	10.005313
940	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000940.wav	/home/h-okano/DiffBinaural/dataset/videos/000940	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000940_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000940_mel.npy	10.005313
285	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000285.wav	/home/h-okano/DiffBinaural/dataset/videos/000285	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000285_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000285_mel.npy	10.005313
1031	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001031.wav	/home/h-okano/DiffBinaural/dataset/videos/001031	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001031_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001031_mel.npy	9.984
685	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000685.wav	/home/h-okano/DiffBinaural/dataset/videos/000685	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000685_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000685_mel.npy	10.005313
609	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000609.wav	/home/h-okano/DiffBinaural/dataset/videos/000609	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000609_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000609_mel.npy	10.005313
1784	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001784.wav	/home/h-okano/DiffBinaural/dataset/videos/001784	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001784_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001784_mel.npy	9.984
1693	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001693.wav	/home/h-okano/DiffBinaural/dataset/videos/001693	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001693_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001693_mel.npy	10.005313
551	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000551.wav	/home/h-okano/DiffBinaural/dataset/videos/000551	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000551_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000551_mel.npy	10.005313
364	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000364.wav	/home/h-okano/DiffBinaural/dataset/videos/000364	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000364_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000364_mel.npy	10.005313
1416	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001416.wav	/home/h-okano/DiffBinaural/dataset/videos/001416	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001416_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001416_mel.npy	10.005313
1626	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001626.wav	/home/h-okano/DiffBinaural/dataset/videos/001626	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001626_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001626_mel.npy	10.005313
1643	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001643.wav	/home/h-okano/DiffBinaural/dataset/videos/001643	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001643_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001643_mel.npy	10.005313
1319	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001319.wav	/home/h-okano/DiffBinaural/dataset/videos/001319	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001319_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001319_mel.npy	10.005313
530	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000530.wav	/home/h-okano/DiffBinaural/dataset/videos/000530	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000530_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000530_mel.npy	10.005313
1333	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001333.wav	/home/h-okano/DiffBinaural/dataset/videos/001333	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001333_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001333_mel.npy	10.005313
1432	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/001432.wav	/home/h-okano/DiffBinaural/dataset/videos/001432	/home/h-okano/DiffBinaural/processed_data/melspec_mean/001432_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/001432_mel.npy	10.005313
583	FAIR-Play	/home/h-okano/DiffBinaural/dataset/binaural_audios_16000Hz/000583.wav	/home/h-okano/DiffBinaural/dataset/videos/000583	/home/h-okano/DiffBinaural/processed_data/melspec_mean/000583_mel.npy	/home/h-okano/DiffBinaural/processed_data/melspec_diff/000583_mel.npy	10.005313
